elementGlobalId,uniqueId,nsxUrl,elcode,scientificName,formattedScientificName,primaryCommonName,primaryCommonNameLanguage,roundedGRank,lastModified,classificationStatus,gRank,roundedGrank_2015,phylum,taxorder,taxclass,family,genus,informalTaxonomy
820734,ELEMENT_GLOBAL.2.820734,/Taxon/ELEMENT_GLOBAL.2.820734/Perdita_algodones,IIHYM01130,Perdita algodones,<i>Perdita algodones</i>,Algodones Perdita,EN,G1,2022-02-05T02:56:35.091655Z,Standard,G1G2,G1,Arthropoda,Hymenoptera,Insecta,Andrenidae,Perdita,Animals - Insects - Bees - Other Bees
820763,ELEMENT_GLOBAL.2.820763,/Taxon/ELEMENT_GLOBAL.2.820763/Perdita_frontalis,IIHYM01140,Perdita frontalis,<i>Perdita frontalis</i>,Imperial Perdita,EN,G1,2022-02-05T02:56:45.138509Z,Standard,G1G2,G1,Arthropoda,Hymenoptera,Insecta,Andrenidae,Perdita,Animals - Insects - Bees - Other Bees
114298,ELEMENT_GLOBAL.2.114298,/Taxon/ELEMENT_GLOBAL.2.114298/Perdita_scitula,IIHYM01030,Perdita scitula,<i>Perdita scitula</i>,an andrenid bee,EN,G1,2022-02-05T01:28:11.305686Z,Standard,G1,G1,Arthropoda,Hymenoptera,Insecta,Andrenidae,Perdita,Animals - Insects - Bees - Other Bees
793592,ELEMENT_GLOBAL.2.793592,/Taxon/ELEMENT_GLOBAL.2.793592/Protodufourea_wasbaueri,IIHYM77010,Protodufourea wasbaueri,<i>Protodufourea wasbaueri</i>,Wasbauer's Protodufourea Bee,EN,G1,2022-02-05T02:46:53.931092Z,Standard,G1,G1,Arthropoda,Hymenoptera,Insecta,Halictidae,Protodufourea,Animals - Insects - Bees - Other Bees
793594,ELEMENT_GLOBAL.2.793594,/Taxon/ELEMENT_GLOBAL.2.793594/Protodufourea_zavortinki,IIHYM77020,Protodufourea zavortinki,<i>Protodufourea zavortinki</i>,Zavortink's Protodufourea Bee,EN,G1,2022-02-05T02:46:54.352959Z,Standard,G1,G1,Arthropoda,Hymenoptera,Insecta,Halictidae,Protodufourea,Animals - Insects - Bees - Other Bees
793601,ELEMENT_GLOBAL.2.793601,/Taxon/ELEMENT_GLOBAL.2.793601/Rhopalolemma_robertsi,IIHYM83010,Rhopalolemma robertsi,<i>Rhopalolemma robertsi</i>,Roberts' Rhopalolemma Bee,EN,G1,2022-02-05T02:46:56.649846Z,Standard,G1,G1,Arthropoda,Hymenoptera,Insecta,Apidae,Rhopalolemma,Animals - Insects - Bees - Other Bees
793596,ELEMENT_GLOBAL.2.793596,/Taxon/ELEMENT_GLOBAL.2.793596/Sphecodogastra_antiochensis,IIHYM78010,Sphecodogastra antiochensis,<i>Sphecodogastra antiochensis</i>,Antioch Sphecodogastra Bee,EN,G1,2022-02-05T02:46:54.727962Z,Standard,G1,G1,Arthropoda,Hymenoptera,Insecta,Halictidae,Sphecodogastra,Animals - Insects - Bees - Other Bees
109999,ELEMENT_GLOBAL.2.109999,/Taxon/ELEMENT_GLOBAL.2.109999/Elaphrus_viridis,IICOL36010,Elaphrus viridis,<i>Elaphrus viridis</i>,Delta Green Ground Beetle,EN,G1,2022-02-05T01:09:49.97595Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Carabidae,Elaphrus,Animals - Insects - Beetles - Ground Beetles
116430,ELEMENT_GLOBAL.2.116430,/Taxon/ELEMENT_GLOBAL.2.116430/Nebria_darlingtoni,IICOL6L100,Nebria darlingtoni,<i>Nebria darlingtoni</i>,South Forks Ground Beetle,EN,G1,2022-02-05T01:37:58.101252Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Carabidae,Nebria,Animals - Insects - Beetles - Ground Beetles
118739,ELEMENT_GLOBAL.2.118739,/Taxon/ELEMENT_GLOBAL.2.118739/Agabus_rumppi,IICOL52010,Agabus rumppi,<i>Agabus rumppi</i>,Death Valley Agabus Diving Beetle,EN,G2,2022-02-05T01:49:18.119611Z,Standard,G1G3,G2,Arthropoda,Coleoptera,Insecta,Dytiscidae,Agabus,Animals - Insects - Beetles - Predaceous Diving Beetles
111301,ELEMENT_GLOBAL.2.111301,/Taxon/ELEMENT_GLOBAL.2.111301/Hydroporus_simplex,IICOL55050,Hydroporus simplex,<i>Hydroporus simplex</i>,Simple Hydroporus Diving Beetle,EN,G1,2022-02-05T01:15:15.86675Z,Standard,G1?,G1,Arthropoda,Coleoptera,Insecta,Dytiscidae,Hydroporus,Animals - Insects - Beetles - Predaceous Diving Beetles
118692,ELEMENT_GLOBAL.2.118692,/Taxon/ELEMENT_GLOBAL.2.118692/Hygrotus_curvipes,IICOL38030,Hygrotus curvipes,<i>Hygrotus curvipes</i>,Curved-foot Hygrotus Diving Beetle,EN,G1,2022-02-05T01:49:02.836846Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Dytiscidae,Hygrotus,Animals - Insects - Beetles - Predaceous Diving Beetles
107438,ELEMENT_GLOBAL.2.107438,/Taxon/ELEMENT_GLOBAL.2.107438/Hygrotus_fontinalis,IICOL38050,Hygrotus fontinalis,<i>Hygrotus fontinalis</i>,Travertine Band-thigh Diving Beetle,EN,G1,2022-02-05T00:57:24.288765Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Dytiscidae,Hygrotus,Animals - Insects - Beetles - Predaceous Diving Beetles
117999,ELEMENT_GLOBAL.2.117999,/Taxon/ELEMENT_GLOBAL.2.117999/Cicindela_latesignata,IICOL02110,Cicindela latesignata,<i>Cicindela latesignata</i>,Western Beach Tiger Beetle,EN,G2,2022-02-05T01:45:58.352943Z,Standard,G2G3,G2,Arthropoda,Coleoptera,Insecta,Carabidae,Cicindela,Animals - Insects - Beetles - Tiger Beetles
120762,ELEMENT_GLOBAL.2.120762,/Taxon/ELEMENT_GLOBAL.2.120762/Cicindela_ohlone,IICOL026L0,Cicindela ohlone,<i>Cicindela ohlone</i>,Ohlone Tiger Beetle,EN,G1,2022-02-05T01:58:33.009692Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Carabidae,Cicindela,Animals - Insects - Beetles - Tiger Beetles
120683,ELEMENT_GLOBAL.2.120683,/Taxon/ELEMENT_GLOBAL.2.120683/Cicindela_senilis,IICOL02120,Cicindela senilis,<i>Cicindela senilis</i>,Senile Tiger Beetle,EN,G2,2022-02-05T01:58:15.150022Z,Standard,G2G3,G2,Arthropoda,Coleoptera,Insecta,Carabidae,Cicindela,Animals - Insects - Beetles - Tiger Beetles
113892,ELEMENT_GLOBAL.2.113892,/Taxon/ELEMENT_GLOBAL.2.113892/Cylindera_lunalonga,IICOL025V4,Cylindera lunalonga,<i>Cylindera lunalonga</i>,Meadow Tiger Beetle,EN,G1,2022-02-05T01:26:40.820193Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Carabidae,Cylindera,Animals - Insects - Beetles - Tiger Beetles
119726,ELEMENT_GLOBAL.2.119726,/Taxon/ELEMENT_GLOBAL.2.119726/Habroscelimorpha_praetextata,IICOL024X0,Habroscelimorpha praetextata,<i>Habroscelimorpha praetextata</i>,Riparian Tiger Beetle,EN,G2,2022-02-05T01:54:07.837254Z,Standard,G2G3,G2,Arthropoda,Coleoptera,Insecta,Carabidae,Habroscelimorpha,Animals - Insects - Beetles - Tiger Beetles
110528,ELEMENT_GLOBAL.2.110528,/Taxon/ELEMENT_GLOBAL.2.110528/Aegialia_concinna,IICOL64010,Aegialia concinna,<i>Aegialia concinna</i>,Ciervo Aegialian Scarab Beetle,EN,G1,2022-02-05T01:12:04.242288Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Aegialia,Animals - Insects - Beetles - Other Beetles
817773,ELEMENT_GLOBAL.2.817773,/Taxon/ELEMENT_GLOBAL.2.817773/Agrilus_harenus,IICOLV0060,Agrilus harenus,<i>Agrilus harenus</i>,Harenus Jewel Beetle,EN,G1,2022-02-05T02:53:24.40109Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Buprestidae,Agrilus,Animals - Insects - Beetles - Other Beetles
117349,ELEMENT_GLOBAL.2.117349,/Taxon/ELEMENT_GLOBAL.2.117349/Anomala_carlsoni,IICOL30050,Anomala carlsoni,<i>Anomala carlsoni</i>,Carlson's Dune Beetle,EN,G1,2022-02-05T01:42:23.055533Z,Standard,G1,G2,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Anomala,Animals - Insects - Beetles - Other Beetles
116431,ELEMENT_GLOBAL.2.116431,/Taxon/ELEMENT_GLOBAL.2.116431/Anomala_hardyorum,IICOL30060,Anomala hardyorum,<i>Anomala hardyorum</i>,Hardy's Dune Beetle,EN,G1,2022-02-05T01:37:58.289729Z,Standard,G1,G2,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Anomala,Animals - Insects - Beetles - Other Beetles
116265,ELEMENT_GLOBAL.2.116265,/Taxon/ELEMENT_GLOBAL.2.116265/Anthicus_antiochensis,IICOL49020,Anthicus antiochensis,<i>Anthicus antiochensis</i>,Antioch Dunes Anthicid Beetle,EN,G1,2022-02-05T01:37:09.367003Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Anthicidae,Anthicus,Animals - Insects - Beetles - Other Beetles
108482,ELEMENT_GLOBAL.2.108482,/Taxon/ELEMENT_GLOBAL.2.108482/Anthicus_sacramento,IICOL49010,Anthicus sacramento,<i>Anthicus sacramento</i>,Sacramento Anthicid Beetle,EN,G1,2022-02-05T01:02:43.366952Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Anthicidae,Anthicus,Animals - Insects - Beetles - Other Beetles
118765,ELEMENT_GLOBAL.2.118765,/Taxon/ELEMENT_GLOBAL.2.118765/Chaetarthria_leechi,IICOL5T010,Chaetarthria leechi,<i>Chaetarthria leechi</i>,Leech's Chaetarthrian Water Scavenger Beetle,EN,G1,2022-02-05T01:49:26.416455Z,Standard,G1?,G1,Arthropoda,Coleoptera,Insecta,Hydrophilidae,Chaetarthria,Animals - Insects - Beetles - Other Beetles
111865,ELEMENT_GLOBAL.2.111865,/Taxon/ELEMENT_GLOBAL.2.111865/Coelus_globosus,IICOL4A010,Coelus globosus,<i>Coelus globosus</i>,Globose Dune Beetle,EN,G1,2022-02-05T01:17:30.710203Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Tenebrionidae,Coelus,Animals - Insects - Beetles - Other Beetles
109365,ELEMENT_GLOBAL.2.109365,/Taxon/ELEMENT_GLOBAL.2.109365/Coelus_gracilis,IICOL4A020,Coelus gracilis,<i>Coelus gracilis</i>,San Joaquin Dune Beetle,EN,G1,2022-02-05T01:06:48.27286Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Tenebrionidae,Coelus,Animals - Insects - Beetles - Other Beetles
110529,ELEMENT_GLOBAL.2.110529,/Taxon/ELEMENT_GLOBAL.2.110529/Coenonycha_clementina,IICOL4F010,Coenonycha clementina,<i>Coenonycha clementina</i>,San Clemente Beetle,EN,G1,2022-02-05T01:12:04.414127Z,Standard,G1?,G1,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Coenonycha,Animals - Insects - Beetles - Other Beetles
820750,ELEMENT_GLOBAL.2.820750,/Taxon/ELEMENT_GLOBAL.2.820750/Cyclocephala_wandae,IICOL33020,Cyclocephala wandae,<i>Cyclocephala wandae</i>,Wandae Dune Beetle,EN,G1,2022-02-05T02:56:41.40412Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Cyclocephala,Animals - Insects - Beetles - Other Beetles
791800,ELEMENT_GLOBAL.2.791800,/Taxon/ELEMENT_GLOBAL.2.791800/Deltaspis_ivae,IICOLX8010,Deltaspis ivae,<i>Deltaspis ivae</i>,Marsh-elder Longhorned Beetle,EN,G1,2022-02-05T02:46:19.431246Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Cerambycidae,Deltaspis,Animals - Insects - Beetles - Other Beetles
770508,ELEMENT_GLOBAL.2.770508,/Taxon/ELEMENT_GLOBAL.2.770508/Dinacoma_caseyi,IICOLX5010,Dinacoma caseyi,<i>Dinacoma caseyi</i>,Casey's June Beetle,EN,G1,2022-02-05T02:44:52.884634Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Dinacoma,Animals - Insects - Beetles - Other Beetles
111329,ELEMENT_GLOBAL.2.111329,/Taxon/ELEMENT_GLOBAL.2.111329/Dubiraphia_brunnescens,IICOL5A010,Dubiraphia brunnescens,<i>Dubiraphia brunnescens</i>,Brownish Dubiraphian Riffle Beetle,EN,G1,2022-02-05T01:15:22.882302Z,Standard,G1,G2,Arthropoda,Coleoptera,Insecta,Elmidae,Dubiraphia,Animals - Insects - Beetles - Other Beetles
115895,ELEMENT_GLOBAL.2.115895,/Taxon/ELEMENT_GLOBAL.2.115895/Dubiraphia_giulianii,IICOL5A020,Dubiraphia giulianii,<i>Dubiraphia giulianii</i>,Giuliani's Dubiraphian Riffle Beetle,EN,G2,2022-02-05T01:35:13.616842Z,Standard,G1G3,G2,Arthropoda,Coleoptera,Insecta,Elmidae,Dubiraphia,Animals - Insects - Beetles - Other Beetles
113402,ELEMENT_GLOBAL.2.113402,/Taxon/ELEMENT_GLOBAL.2.113402/Glaresis_arenata,IICOL66010,Glaresis arenata,<i>Glaresis arenata</i>,Kelso Dune Glaresis Scarab Beetle,EN,G2,2022-02-05T01:24:38.164049Z,Standard,G2,G2,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Glaresis,Animals - Insects - Beetles - Other Beetles
113994,ELEMENT_GLOBAL.2.113994,/Taxon/ELEMENT_GLOBAL.2.113994/Hydrochara_rickseckeri,IICOL5V010,Hydrochara rickseckeri,<i>Hydrochara rickseckeri</i>,Ricksecker's Water Scavenger Beetle,EN,G2,2022-02-05T01:27:04.273212Z,Standard,G2?,G1,Arthropoda,Coleoptera,Insecta,Hydrophilidae,Hydrochara,Animals - Insects - Beetles - Other Beetles
791804,ELEMENT_GLOBAL.2.791804,/Taxon/ELEMENT_GLOBAL.2.791804/Juniperella_mirabilis,IICOLX9010,Juniperella mirabilis,<i>Juniperella mirabilis</i>,Juniper Metallic Wood-boring Beetle,EN,G1,2022-02-05T02:46:19.75937Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Buprestidae,Juniperella,Animals - Insects - Beetles - Other Beetles
791810,ELEMENT_GLOBAL.2.791810,/Taxon/ELEMENT_GLOBAL.2.791810/Lepismadora_algodones,IICOLX1110,Lepismadora algodones,<i>Lepismadora algodones</i>,Algadones Sand Jewel Beetle,EN,G1,2022-02-05T02:46:20.181316Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Buprestidae,Lepismadora,Animals - Insects - Beetles - Other Beetles
120444,ELEMENT_GLOBAL.2.120444,/Taxon/ELEMENT_GLOBAL.2.120444/Lichnanthe_albipilosa,IICOL67010,Lichnanthe albipilosa,<i>Lichnanthe albipilosa</i>,White Sand Bear Scarab Beetle,EN,G1,2022-02-05T01:57:03.633862Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Glaphyridae,Lichnanthe,Animals - Insects - Beetles - Other Beetles
112174,ELEMENT_GLOBAL.2.112174,/Taxon/ELEMENT_GLOBAL.2.112174/Lichnanthe_ursina,IICOL67020,Lichnanthe ursina,<i>Lichnanthe ursina</i>,Pacific Sand Bear Scarab Beetle,EN,G2,2022-02-05T01:18:56.25679Z,Standard,G2,G2,Arthropoda,Coleoptera,Insecta,Glaphyridae,Lichnanthe,Animals - Insects - Beetles - Other Beetles
107847,ELEMENT_GLOBAL.2.107847,/Taxon/ELEMENT_GLOBAL.2.107847/Lytta_hoppingi,IICOL4C010,Lytta hoppingi,<i>Lytta hoppingi</i>,Hopping's Blister Beetle,EN,G1,2022-02-05T00:59:29.272529Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Meloidae,Lytta,Animals - Insects - Beetles - Other Beetles
119389,ELEMENT_GLOBAL.2.119389,/Taxon/ELEMENT_GLOBAL.2.119389/Lytta_insperata,IICOL4C050,Lytta insperata,<i>Lytta insperata</i>,Mojave Desert Blister Beetle,EN,G1,2022-02-05T01:52:44.056522Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Meloidae,Lytta,Animals - Insects - Beetles - Other Beetles
114413,ELEMENT_GLOBAL.2.114413,/Taxon/ELEMENT_GLOBAL.2.114413/Lytta_moesta,IICOL4C020,Lytta moesta,<i>Lytta moesta</i>,Moestan Blister Beetle,EN,G2,2022-02-05T01:28:36.868184Z,Standard,G2,G2,Arthropoda,Coleoptera,Insecta,Meloidae,Lytta,Animals - Insects - Beetles - Other Beetles
117702,ELEMENT_GLOBAL.2.117702,/Taxon/ELEMENT_GLOBAL.2.117702/Lytta_molesta,IICOL4C030,Lytta molesta,<i>Lytta molesta</i>,Molestan Blister Beetle,EN,G2,2022-02-05T01:43:57.89964Z,Standard,G2,G2,Arthropoda,Coleoptera,Insecta,Meloidae,Lytta,Animals - Insects - Beetles - Other Beetles
118998,ELEMENT_GLOBAL.2.118998,/Taxon/ELEMENT_GLOBAL.2.118998/Lytta_morrisoni,IICOL4C040,Lytta morrisoni,<i>Lytta morrisoni</i>,Morrison's Blister Beetle,EN,G1,2022-02-05T01:51:00.572512Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Meloidae,Lytta,Animals - Insects - Beetles - Other Beetles
793535,ELEMENT_GLOBAL.2.793535,/Taxon/ELEMENT_GLOBAL.2.793535/Microcylloepus_formicoideus,IICOL5D030,Microcylloepus formicoideus,<i>Microcylloepus formicoideus</i>,Furnace Creek Riffle Beetle,EN,G1,2022-02-05T02:46:45.712403Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Elmidae,Microcylloepus,Animals - Insects - Beetles - Other Beetles
121233,ELEMENT_GLOBAL.2.121233,/Taxon/ELEMENT_GLOBAL.2.121233/Miloderes_nelsoni,IICOL4U010,Miloderes nelsoni,<i>Miloderes nelsoni</i>,Nelson's Miloderes Weevil,EN,G2,2022-02-05T02:00:31.947365Z,Standard,G2,G2,Arthropoda,Coleoptera,Insecta,Curculionidae,Miloderes,Animals - Insects - Beetles - Other Beetles
119269,ELEMENT_GLOBAL.2.119269,/Taxon/ELEMENT_GLOBAL.2.119269/Necydalis_rudei,IICOL4P010,Necydalis rudei,<i>Necydalis rudei</i>,Rude's Longhorn Beetle,EN,G2,2022-02-05T01:52:13.353439Z,Standard,G1G3,G2,Arthropoda,Coleoptera,Insecta,Cerambycidae,Necydalis,Animals - Insects - Beetles - Other Beetles
106649,ELEMENT_GLOBAL.2.106649,/Taxon/ELEMENT_GLOBAL.2.106649/Ochthebius_crassalus,IICOL5S010,Ochthebius crassalus,<i>Ochthebius crassalus</i>,Wing-shoulder Minute Moss Beetle,EN,G2,2022-02-05T00:53:02.256015Z,Standard,G1G3,G2,Arthropoda,Coleoptera,Insecta,Hydraenidae,Ochthebius,Animals - Insects - Beetles - Other Beetles
109678,ELEMENT_GLOBAL.2.109678,/Taxon/ELEMENT_GLOBAL.2.109678/Ochthebius_recticulus,IICOL5S030,Ochthebius recticulus,<i>Ochthebius recticulus</i>,Wilbur Springs Minute Moss Beetle,EN,G1,2022-02-05T01:08:17.272815Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Hydraenidae,Ochthebius,Animals - Insects - Beetles - Other Beetles
111644,ELEMENT_GLOBAL.2.111644,/Taxon/ELEMENT_GLOBAL.2.111644/Onychobaris_langei,IICOL4W010,Onychobaris langei,<i>Onychobaris langei</i>,Lange's el Segundo Dune Weevil,EN,G1,2022-02-05T01:16:41.382087Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Curculionidae,Onychobaris,Animals - Insects - Beetles - Other Beetles
110111,ELEMENT_GLOBAL.2.110111,/Taxon/ELEMENT_GLOBAL.2.110111/Optioservus_canus,IICOL5E020,Optioservus canus,<i>Optioservus canus</i>,Pinnacles Optioservus Riffle Beetle,EN,G2,2022-02-05T01:10:19.897878Z,Standard,G2,G1,Arthropoda,Coleoptera,Insecta,Elmidae,Optioservus,Animals - Insects - Beetles - Other Beetles
111328,ELEMENT_GLOBAL.2.111328,/Taxon/ELEMENT_GLOBAL.2.111328/Polyphylla_anteronivea,IICOL68010,Polyphylla anteronivea,<i>Polyphylla anteronivea</i>,Saline Valley Snow-front Scarab Beetle,EN,G1,2022-02-05T01:15:22.647964Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Polyphylla,Animals - Insects - Beetles - Other Beetles
119597,ELEMENT_GLOBAL.2.119597,/Taxon/ELEMENT_GLOBAL.2.119597/Polyphylla_barbata,IICOL68030,Polyphylla barbata,<i>Polyphylla barbata</i>,Mount Hermon June Beetle,EN,G1,2022-02-05T01:53:36.134327Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Polyphylla,Animals - Insects - Beetles - Other Beetles
110341,ELEMENT_GLOBAL.2.110341,/Taxon/ELEMENT_GLOBAL.2.110341/Polyphylla_erratica,IICOL68050,Polyphylla erratica,<i>Polyphylla erratica</i>,Death Valley June Beetle,EN,G1,2022-02-05T01:11:19.866646Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Polyphylla,Animals - Insects - Beetles - Other Beetles
120434,ELEMENT_GLOBAL.2.120434,/Taxon/ELEMENT_GLOBAL.2.120434/Polyphylla_nubila,IICOL68040,Polyphylla nubila,<i>Polyphylla nubila</i>,Atascadero Polyphyllan Scarab Beetle,EN,G1,2022-02-05T01:57:01.383854Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Polyphylla,Animals - Insects - Beetles - Other Beetles
817776,ELEMENT_GLOBAL.2.817776,/Taxon/ELEMENT_GLOBAL.2.817776/Prasinalia_imperialis,IICOLZK010,Prasinalia imperialis,<i>Prasinalia imperialis</i>,Algodones White Wax Jewel Beetle,EN,G1,2022-02-05T02:53:24.713362Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Buprestidae,Prasinalia,Animals - Insects - Beetles - Other Beetles
111725,ELEMENT_GLOBAL.2.111725,/Taxon/ELEMENT_GLOBAL.2.111725/Pseudocotalpa_andrewsi,IICOL37020,Pseudocotalpa andrewsi,<i>Pseudocotalpa andrewsi</i>,Andrew's Dune Beetle,EN,G1,2022-02-05T01:17:00.647746Z,Standard,G1,G2,Arthropoda,Coleoptera,Insecta,Scarabaeidae,Pseudocotalpa,Animals - Insects - Beetles - Other Beetles
791813,ELEMENT_GLOBAL.2.791813,/Taxon/ELEMENT_GLOBAL.2.791813/Schizopus_sallei,IICOLX1210,Schizopus sallei,<i>Schizopus sallei</i>,a buprestid beetle,EN,G1,2022-02-05T02:46:20.462502Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Buprestidae,Schizopus,Animals - Insects - Beetles - Other Beetles
790655,ELEMENT_GLOBAL.2.790655,/Taxon/ELEMENT_GLOBAL.2.790655/Trachykele_hartmani,IICOLX6010,Trachykele hartmani,<i>Trachykele hartmani</i>,Serpentine Cypress Wood-boring Beetle,EN,G1,2022-02-05T02:45:59.838039Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Buprestidae,Trachykele,Animals - Insects - Beetles - Other Beetles
791807,ELEMENT_GLOBAL.2.791807,/Taxon/ELEMENT_GLOBAL.2.791807/Trichinorhipis_knulli,IICOLX1100,Trichinorhipis knulli,<i>Trichinorhipis knulli</i>,Knull's Metallic Wood-boring Beetle,EN,G1,2022-02-05T02:46:19.978131Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Buprestidae,Trichinorhipis,Animals - Insects - Beetles - Other Beetles
106876,ELEMENT_GLOBAL.2.106876,/Taxon/ELEMENT_GLOBAL.2.106876/Trigonoscuta_brunnotesselata,IICOL51010,Trigonoscuta brunnotesselata,<i>Trigonoscuta brunnotesselata</i>,Brown-tassel Trigonoscuta Weevil,EN,G1,2022-02-05T00:54:25.961247Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Curculionidae,Trigonoscuta,Animals - Insects - Beetles - Other Beetles
113775,ELEMENT_GLOBAL.2.113775,/Taxon/ELEMENT_GLOBAL.2.113775/Trigonoscuta_dorothea,IICOL51020,Trigonoscuta dorothea,<i>Trigonoscuta dorothea</i>,a dune weevil,EN,G1,2022-02-05T01:26:10.836009Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Curculionidae,Trigonoscuta,Animals - Insects - Beetles - Other Beetles
820770,ELEMENT_GLOBAL.2.820770,/Taxon/ELEMENT_GLOBAL.2.820770/Trigonoscuta_rothi,IICOL51090,Trigonoscuta rothi,<i>Trigonoscuta rothi</i>,Dune Weevil,EN,G1,2022-02-05T02:56:45.873163Z,Standard,G1G2,G1,Arthropoda,Coleoptera,Insecta,Curculionidae,Trigonoscuta,Animals - Insects - Beetles - Other Beetles
119129,ELEMENT_GLOBAL.2.119129,/Taxon/ELEMENT_GLOBAL.2.119129/Trigonoscuta_stantoni,IICOL51060,Trigonoscuta stantoni,<i>Trigonoscuta stantoni</i>,Stanton's Trigonoscuta Weevil,EN,G1,2022-02-05T01:51:32.103632Z,Standard,G1?,G1,Arthropoda,Coleoptera,Insecta,Curculionidae,Trigonoscuta,Animals - Insects - Beetles - Other Beetles
791762,ELEMENT_GLOBAL.2.791762,/Taxon/ELEMENT_GLOBAL.2.791762/Vandykea_tuberculata,IICOLX7010,Vandykea tuberculata,<i>Vandykea tuberculata</i>,Serpentine Cypress Longhorn Beetle,EN,G1,2022-02-05T02:46:19.11883Z,Standard,G1,G1,Arthropoda,Coleoptera,Insecta,Cerambycidae,Vandykea,Animals - Insects - Beetles - Other Beetles
112144,ELEMENT_GLOBAL.2.112144,/Taxon/ELEMENT_GLOBAL.2.112144/Agathymus_stephensi,IILEP87180,Agathymus stephensi,<i>Agathymus stephensi</i>,California Giant-Skipper,EN,G2,2022-02-05T01:18:48.178679Z,Standard,G2,G2,Arthropoda,Lepidoptera,Insecta,Hesperiidae,Agathymus,Animals - Insects - Butterflies and Moths - Butterflies and Skippers
108911,ELEMENT_GLOBAL.2.108911,/Taxon/ELEMENT_GLOBAL.2.108911/Argynnis_adiaste,IILEPJ6140,Argynnis adiaste,<i>Argynnis adiaste</i>,Unsilvered Fritillary,EN,G1,2022-02-05T01:04:44.944474Z,Standard,G1G2,G1,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Argynnis,Animals - Insects - Butterflies and Moths - Butterflies and Skippers
107362,ELEMENT_GLOBAL.2.107362,/Taxon/ELEMENT_GLOBAL.2.107362/Hesperia_miriamae,IILEP65170,Hesperia miriamae,<i>Hesperia miriamae</i>,Sierra Skipper,EN,G2,2022-02-05T00:57:02.538798Z,Standard,G2G3,G2,Arthropoda,Lepidoptera,Insecta,Hesperiidae,Hesperia,Animals - Insects - Butterflies and Moths - Butterflies and Skippers
108014,ELEMENT_GLOBAL.2.108014,/Taxon/ELEMENT_GLOBAL.2.108014/Hesperopsis_gracielae,IILEPQ6030,Hesperopsis gracielae,<i>Hesperopsis gracielae</i>,Mcneill's Saltbush Sootywing,EN,G2,2022-02-05T01:00:22.9611Z,Standard,G2?,G2,Arthropoda,Lepidoptera,Insecta,Hesperiidae,Hesperopsis,Animals - Insects - Butterflies and Moths - Butterflies and Skippers
112267,ELEMENT_GLOBAL.2.112267,/Taxon/ELEMENT_GLOBAL.2.112267/Icaricia_neurona,IILEPG8050,Icaricia neurona,<i>Icaricia neurona</i>,Veined Blue,EN,G2,2022-02-05T01:19:22.537906Z,Standard,G2G3,G2,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Icaricia,Animals - Insects - Butterflies and Moths - Butterflies and Skippers
